order_id;user_id;num_of_item
113962;91420;1
113973;91434;1
113977;91436;1
113983;91440;1
114014;91467;1
114029;91478;1
114032;91483;1
114036;91486;1
114043;91493;1
114048;91494;1
114052;91496;1
114075;91512;1
114127;91555;1
114129;91557;1
114178;91587;1
114199;91605;1
114204;91607;1
114205;91607;1
114218;91618;1
114219;91618;1
114245;91644;1
114259;91656;1
114265;91663;1
114276;91670;1
114315;91704;1
114325;91712;1
114339;91725;1
114348;91733;1
114361;91743;1
114369;91747;1
114372;91749;1
114373;91749;1
114382;91756;1
114394;91767;1
114417;91786;1
114418;91786;1
114442;91809;1
114459;91822;1
114460;91823;1
114474;91841;1
114484;91849;1
114550;91895;1
114554;91900;1
114557;91903;1
114560;91905;1
114575;91915;1
114577;91915;1
114578;91916;1
114580;91916;1
114584;91920;1
114589;91925;1
114604;91941;1
114606;91943;1
114611;91944;1
114612;91945;1
114620;91952;1
114621;91952;1
114635;91963;1
114640;91968;1
114645;91972;1
114647;91972;1
114676;92002;1
114679;92004;1
114681;92005;1
114686;92012;1
114692;92015;1
114700;92022;1
114727;92045;1
114731;92051;1
114733;92053;1
114734;92054;1
114749;92065;1
114750;92066;1
114756;92072;1
114803;92103;1
114806;92107;1
114832;92124;1
114834;92126;1
114856;92153;1
114859;92155;1
114870;92160;1
114892;92183;1
114900;92188;1
114935;92215;1
114958;92237;1
114959;92237;1
114961;92238;1
114963;92240;1
114964;92242;1
114969;92246;1
114971;92247;1
114980;92253;1
114998;92264;1
115009;92277;1
115031;92297;1
115042;92308;1
115064;92327;1
115117;92373;1
115150;92400;1
115153;92404;1
115171;92413;1
115172;92413;1
115179;92418;1
115208;92440;1
115228;92457;1
115241;92464;1
115279;92494;1
115281;92495;1
115282;92496;1
115302;92511;1
115322;92528;1
115324;92530;1
115330;92533;1
115332;92534;1
115400;92581;1
115410;92589;1
115413;92591;1
115425;92600;1
115431;92606;1
115435;92610;1
115456;92627;1
115479;92646;1
115480;92647;1
115510;92672;1
115535;92694;1
115548;92705;1
115554;92713;1
115580;92732;1
115604;92753;1
115615;92762;1
115626;92773;1
115660;92800;1
115675;92815;1
115681;92820;1
115720;92846;1
115726;92850;1
115738;92858;1
115741;92859;1
115751;92865;1
115759;92873;1
115770;92878;1
115799;92903;1
115833;92925;1
115846;92937;1
115897;92976;1
115911;92989;1
115913;92989;1
115915;92990;1
115916;92990;1
115972;93035;1
116023;93077;1
116042;93092;1
116044;93094;1
116051;93101;1
116056;93105;1
116064;93110;1
116092;93132;1
116131;93160;1
116186;93196;1
116212;93219;1
116215;93222;1
116226;93228;1
116228;93229;1
116240;93247;1
116248;93254;1
116273;93269;1
116281;93274;1
116286;93283;1
116300;93298;1
116302;93298;1
116323;93312;1
116324;93312;1
116343;93329;1
116394;93374;1
116398;93377;1
116412;93392;1
116422;93399;1
116423;93399;1
116428;93401;1
116448;93415;1
116479;93439;1
116490;93449;1
116498;93457;1
116526;93479;1
116550;93498;1
116567;93514;1
116593;93537;1
116613;93562;1
116617;93568;1
116620;93568;1
116635;93578;1
116644;93586;1
116665;93602;1
116671;93604;1
116674;93606;1
116686;93614;1
116711;93632;1
116718;93638;1
116727;93645;1
116751;93663;1
116765;93675;1
116777;93684;1
116788;93692;1
116789;93694;1
116790;93695;1
116796;93699;1
116807;93709;1
116817;93714;1
116826;93721;1
116832;93726;1
116835;93729;1
116850;93740;1
116854;93742;1
116859;93746;1
116862;93746;1
116886;93773;1
116897;93788;1
116899;93789;1
116908;93798;1
116919;93805;1
116938;93825;1
116957;93835;1
116964;93841;1
116981;93855;1
116982;93856;1
116998;93869;1
117006;93875;1
117009;93875;1
117016;93883;1
117023;93888;1
117050;93908;1
117053;93909;1
117056;93911;1
117069;93923;1
117071;93924;1
117099;93946;1
117112;93955;1
117124;93965;1
117125;93965;1
117127;93965;1
117130;93969;1
117134;93977;1
117140;93981;1
117173;94005;1
117174;94006;1
117186;94013;1
117198;94020;1
117199;94021;1
117206;94029;1
117207;94029;1
117244;94059;1
117247;94061;1
117269;94082;1
117272;94084;1
117274;94085;1
117366;94156;1
117371;94159;1
117376;94163;1
117381;94166;1
117398;94179;1
117401;94182;1
117413;94189;1
117424;94201;1
117425;94202;1
117450;94221;1
117461;94232;1
117497;94258;1
117504;94266;1
117507;94268;1
117514;94273;1
117521;94279;1
117539;94294;1
117556;94309;1
117563;94312;1
117581;94328;1
117588;94332;1
117594;94337;1
117600;94341;1
117602;94343;1
117622;94361;1
117632;94369;1
117635;94374;1
117636;94374;1
117639;94376;1
117648;94384;1
117650;94386;1
117656;94393;1
117659;94395;1
117674;94408;1
117675;94409;1
117681;94415;1
117686;94418;1
117692;94423;1
117696;94426;1
117700;94428;1
117719;94445;1
117725;94447;1
117727;94448;1
117728;94448;1
117759;94474;1
117764;94478;1
117775;94483;1
117805;94507;1
117807;94508;1
117813;94516;1
117814;94518;1
117837;94536;1
117841;94539;1
117852;94550;1
117853;94550;1
117854;94550;1
117860;94557;1
117861;94558;1
117866;94561;1
117872;94568;1
117901;94594;1
117906;94600;1
117908;94602;1
117909;94604;1
117921;94611;1
117922;94611;1
117930;94617;1
117938;94625;1
117943;94629;1
117950;94633;1
117965;94649;1
117985;94666;1
117990;94667;1
118010;94690;1
118029;94704;1
118047;94717;1
118060;94730;1
118061;94731;1
118066;94735;1
118074;94742;1
118076;94744;1
118077;94745;1
118078;94746;1
118079;94746;1
118080;94746;1
118085;94747;1
118104;94770;1
118106;94772;1
118122;94782;1
118139;94798;1
118142;94802;1
118159;94818;1
118176;94833;1
118180;94837;1
118211;94862;1
118213;94862;1
118246;94883;1
118255;94892;1
118257;94894;1
118261;94897;1
118264;94903;1
118300;94928;1
118301;94934;1
118303;94937;1
118311;94948;1
118316;94953;1
118318;94953;1
118328;94959;1
118334;94963;1
118336;94965;1
118355;94978;1
118357;94979;1
118363;94982;1
118370;94992;1
118388;95009;1
118391;95011;1
118408;95024;1
118412;95026;1
118426;95038;1
118490;95085;1
118491;95086;1
118501;95095;1
118523;95114;1
118538;95124;1
118540;95124;1
118545;95129;1
118561;95137;1
118563;95139;1
118565;95139;1
118570;95144;1
118571;95145;1
118614;95173;1
118615;95174;1
118619;95177;1
118639;95198;1
118658;95210;1
118664;95215;1
118666;95216;1
118691;95240;1
118721;95266;1
118724;95269;1
118725;95270;1
118770;95310;1
118787;95324;1
118831;95365;1
118833;95369;1
118845;95380;1
118869;95395;1
118874;95400;1
118886;95414;1
118887;95416;1
118912;95436;1
118913;95437;1
118923;95451;1
118936;95459;1
118938;95459;1
118943;95463;1
118946;95467;1
118959;95481;1
118968;95489;1
118976;95495;1
119004;95522;1
119010;95529;1
119012;95530;1
119016;95533;1
119017;95533;1
119046;95557;1
119067;95571;1
119068;95571;1
119074;95576;1
119093;95594;1
119099;95597;1
119107;95602;1
119127;95616;1
119138;95628;1
119140;95631;1
119146;95634;1
119179;95657;1
119187;95661;1
119188;95665;1
119189;95665;1
119192;95668;1
119201;95673;1
119204;95676;1
119215;95687;1
119245;95708;1
119248;95710;1
119261;95721;1
119262;95722;1
119263;95722;1
119293;95747;1
119300;95756;1
119343;95789;1
119351;95795;1
119368;95808;1
119383;95821;1
119384;95821;1
119424;95858;1
119437;95869;1
119440;95869;1
119441;95870;1
119443;95872;1
119450;95877;1
119477;95894;1
119510;95923;1
119529;95939;1
119570;95968;1
119590;95988;1
119643;96035;1
119656;96046;1
119661;96048;1
119671;96057;1
119679;96068;1
119680;96069;1
119693;96080;1
119698;96084;1
119710;96099;1
119713;96102;1
119725;96110;1
119730;96113;1
119751;96131;1
119754;96133;1
119763;96141;1
119784;96149;1
119785;96149;1
119795;96155;1
119798;96158;1
119802;96161;1
119805;96164;1
119820;96183;1
119823;96185;1
119831;96196;1
119840;96202;1
119842;96203;1
119846;96206;1
119847;96206;1
119852;96208;1
119875;96222;1
119876;96223;1
119877;96224;1
119882;96226;1
119884;96227;1
119885;96228;1
119886;96228;1
119891;96233;1
119972;96293;1
119992;96306;1
119999;96314;1
120015;96328;1
120036;96344;1
120054;96356;1
120080;96374;1
120083;96376;1
120087;96379;1
120089;96381;1
120110;96396;1
120115;96399;1
120116;96400;1
120117;96400;1
120124;96408;1
120138;96420;1
120140;96421;1
120147;96425;1
120154;96430;1
120186;96456;1
120188;96456;1
120189;96456;1
120228;96491;1
120247;96509;1
120251;96513;1
120254;96514;1
120261;96520;1
120270;96527;1
120271;96528;1
120289;96542;1
120293;96548;1
120305;96557;1
120312;96567;1
120327;96576;1
120331;96578;1
120349;96587;1
120351;96588;1
120384;96619;1
120386;96619;1
120387;96620;1
120388;96621;1
120389;96621;1
120396;96628;1
120404;96635;1
120407;96642;1
120408;96642;1
120411;96643;1
120439;96666;1
120443;96670;1
120446;96674;1
120454;96679;1
120466;96691;1
120474;96698;1
120476;96699;1
120484;96706;1
120487;96709;1
120498;96713;1
120509;96720;1
120515;96722;1
120524;96732;1
120539;96744;1
120541;96745;1
120542;96747;1
120546;96751;1
120557;96759;1
120558;96760;1
120559;96760;1
120561;96763;1
120576;96777;1
120598;96793;1
120601;96797;1
120623;96820;1
120626;96821;1
120671;96855;1
120672;96855;1
120690;96865;1
120702;96871;1
120707;96875;1
120711;96878;1
120717;96885;1
120738;96899;1
120741;96903;1
120745;96905;1
120746;96906;1
120747;96907;1
120824;96968;1
120837;96980;1
120841;96982;1
120854;96998;1
120880;97017;1
120885;97020;1
120894;97025;1
120920;97045;1
120932;97057;1
120952;97071;1
120956;97073;1
120958;97073;1
120981;97094;1
120991;97102;1
121015;97125;1
121039;97147;1
121050;97154;1
121073;97171;1
121078;97172;1
121083;97175;1
121087;97178;1
121090;97180;1
121091;97180;1
121092;97181;1
121093;97181;1
121095;97183;1
121103;97187;1
121127;97208;1
121138;97215;1
121215;97273;1
121226;97281;1
121227;97282;1
121237;97288;1
121250;97294;1
121258;97300;1
121262;97304;1
121263;97305;1
121275;97314;1
121322;97348;1
121325;97350;1
121326;97350;1
121329;97353;1
121335;97358;1
121367;97381;1
121380;97391;1
121388;97397;1
121401;97409;1
121404;97411;1
121412;97418;1
121421;97423;1
121422;97424;1
121424;97427;1
121425;97427;1
121432;97430;1
121436;97434;1
121443;97441;1
121463;97455;1
121485;97473;1
121496;97479;1
121500;97483;1
121501;97483;1
121521;97502;1
121532;97514;1
121579;97543;1
121581;97545;1
121614;97576;1
121648;97611;1
121672;97630;1
121683;97637;1
121716;97663;1
121720;97664;1
121727;97673;1
121739;97679;1
121742;97680;1
121746;97683;1
121762;97698;1
121763;97698;1
121766;97701;1
121768;97703;1
121786;97715;1
121793;97719;1
121816;97738;1
121850;97766;1
121856;97769;1
121861;97773;1
121876;97784;1
121893;97797;1
121895;97798;1
121919;97813;1
121935;97826;1
121940;97831;1
121945;97834;1
121946;97834;1
121968;97850;1
121974;97854;1
121989;97863;1
121991;97863;1
121992;97864;1
122009;97877;1
122016;97887;1
122038;97908;1
122047;97917;1
122073;97946;1
122074;97948;1
122080;97952;1
122089;97955;1
122092;97958;1
122110;97979;1
122121;97985;1
122126;97990;1
122137;97997;1
122148;98007;1
122191;98037;1
122192;98038;1
122196;98042;1
122199;98043;1
122214;98056;1
122237;98071;1
122264;98093;1
122284;98109;1
122285;98110;1
122296;98120;1
122298;98122;1
122306;98127;1
122312;98130;1
122331;98148;1
122337;98152;1
122363;98169;1
122417;98204;1
122440;98219;1
122464;98239;1
122466;98241;1
122493;98258;1
122515;98278;1
122538;98295;1
122547;98301;1
122554;98312;1
122567;98319;1
122595;98340;1
122613;98354;1
122614;98355;1
122629;98372;1
122642;98383;1
122653;98394;1
122654;98394;1
122658;98397;1
122668;98401;1
122673;98405;1
122685;98416;1
122689;98418;1
122701;98430;1
122707;98432;1
122712;98435;1
122759;98475;1
122767;98482;1
122768;98482;1
122778;98491;1
122783;98494;1
122785;98494;1
122793;98502;1
122815;98523;1
122836;98544;1
122841;98548;1
122845;98550;1
122863;98565;1
122866;98569;1
122880;98580;1
122891;98586;1
122896;98594;1
122906;98600;1
122908;98602;1
122909;98603;1
122915;98607;1
122931;98618;1
122936;98625;1
122937;98626;1
122938;98626;1
122984;98663;1
122994;98669;1
122995;98669;1
123048;98713;1
123060;98723;1
123064;98727;1
123084;98747;1
123087;98750;1
123096;98758;1
123123;98779;1
123127;98785;1
123140;98795;1
123144;98797;1
123150;98805;1
123162;98811;1
123171;98817;1
123186;98832;1
123194;98839;1
123196;98839;1
123211;98850;1
123224;98862;1
123227;98865;1
123254;98884;1
123263;98895;1
123264;98897;1
123301;98929;1
123318;98945;1
123320;98947;1
123337;98961;1
123340;98963;1
123366;98982;1
123391;99000;1
123406;99012;1
123438;99036;1
123440;99037;1
123465;99057;1
123488;99069;1
123516;99095;1
123562;99129;1
123566;99131;1
123568;99131;1
123593;99155;1
123594;99155;1
123597;99158;1
123642;99189;1
123667;99208;1
123669;99210;1
123670;99212;1
123677;99220;1
123700;99235;1
123704;99238;1
123720;99248;1
123728;99253;1
123729;99255;1
123735;99259;1
123736;99259;1
123754;99276;1
123766;99286;1
123780;99298;1
123804;99314;1
123837;99342;1
123845;99348;1
123847;99348;1
123868;99363;1
123889;99381;1
123896;99390;1
123904;99395;1
123907;99397;1
123917;99403;1
123931;99415;1
123932;99415;1
123967;99454;1
123970;99456;1
123974;99462;1
123994;99475;1
123997;99478;1
123998;99478;1
123999;99478;1
124015;99491;1
124030;99501;1
124032;99505;1
124037;99511;1
124068;99536;1
124071;99538;1
124074;99541;1
124078;99542;1
124087;99549;1
124098;99559;1
124102;99565;1
124109;99569;1
124110;99570;1
124111;99571;1
124126;99582;1
124159;99605;1
124160;99607;1
124161;99607;1
124165;99610;1
124169;99615;1
124185;99627;1
124189;99629;1
124194;99635;1
124196;99635;1
124214;99652;1
124215;99652;1
124216;99653;1
124220;99656;1
124222;99657;1
124249;99679;1
124250;99679;1
124252;99680;1
124282;99705;1
124289;99711;1
124290;99711;1
124305;99730;1
124346;99764;1
124360;99781;1
124376;99786;1
124390;99797;1
124393;99799;1
124400;99805;1
124401;99805;1
124418;99824;1
124428;99837;1
124455;99859;1
124460;99861;1
124491;99887;1
124504;99899;1
124515;99905;1
124521;99909;1
124535;99922;1
124547;99932;1
124557;99942;1
124575;99952;1
124586;99961;1
124592;99963;1
124600;99968;1
124612;99980;1
124618;99987;1
124626;99991;1
46;43;1
57;53;1
168;138;1
177;143;1
185;146;1
202;160;1
208;164;1
212;170;1
254;207;1
256;209;1
318;259;1
347;279;1
377;299;1
412;329;1
416;332;1
440;345;1
536;418;1
683;527;1
710;548;1
762;587;1
799;621;1
814;631;1
846;654;1
860;669;1
902;710;1
929;736;1
944;747;1
958;759;1
968;764;1
980;771;1
1020;806;1
1049;826;1
1054;828;1
1098;862;1
1099;862;1
1132;889;1
1143;898;1
1144;898;1
1189;942;1
1199;952;1
1275;1010;1
1316;1043;1
1356;1080;1
1394;1110;1
1433;1136;1
1437;1138;1
1451;1155;1
1535;1212;1
1538;1213;1
1582;1250;1
1587;1253;1
1600;1262;1
1606;1268;1
1614;1273;1
1644;1287;1
1675;1317;1
1676;1319;1
1719;1349;1
1725;1352;1
1799;1408;1
1864;1459;1
1879;1476;1
1884;1478;1
1917;1512;1
1952;1537;1
1961;1544;1
2023;1595;1
2032;1601;1
2056;1623;1
2073;1633;1
2075;1637;1
2116;1669;1
2143;1688;1
2344;1848;1
2352;1854;1
2359;1859;1
2362;1861;1
2369;1866;1
2392;1888;1
2405;1896;1
2457;1944;1
2524;1992;1
2555;2021;1
2593;2052;1
2661;2099;1
2683;2112;1
2742;2164;1
2806;2212;1
2847;2243;1
2865;2260;1
2925;2311;1
2936;2321;1
2937;2322;1
3003;2378;1
3014;2388;1
3019;2390;1
3031;2398;1
3060;2419;1
3066;2423;1
3068;2424;1
3097;2448;1
3098;2451;1
3099;2452;1
3131;2476;1
3160;2500;1
3209;2548;1
3212;2549;1
3213;2549;1
3360;2662;1
3369;2668;1
3421;2707;1
3446;2729;1
3471;2751;1
3522;2794;1
3531;2803;1
3554;2829;1
3580;2847;1
3597;2865;1
3608;2872;1
3640;2891;1
3653;2905;1
3666;2915;1
3667;2916;1
3700;2937;1
3706;2940;1
3715;2946;1
3721;2951;1
3738;2962;1
3751;2968;1
3783;2997;1
3798;3008;1
3816;3020;1
3817;3020;1
3829;3027;1
3834;3028;1
3889;3065;1
3931;3100;1
3945;3111;1
3961;3126;1
3968;3132;1
3990;3152;1
4031;3185;1
4037;3189;1
4078;3224;1
4110;3245;1
4128;3258;1
4184;3310;1
4221;3333;1
4225;3336;1
4244;3351;1
4293;3385;1
4402;3476;1
4413;3485;1
4414;3485;1
4459;3515;1
4460;3515;1
4519;3567;1
4543;3590;1
4568;3615;1
4598;3644;1
4603;3647;1
4605;3648;1
4618;3663;1
4651;3688;1
4691;3722;1
4704;3736;1
4713;3742;1
4718;3745;1
4727;3750;1
4773;3798;1
4779;3805;1
4811;3832;1
4834;3847;1
4915;3910;1
4932;3924;1
4944;3933;1
4945;3934;1
5002;3980;1
5005;3983;1
5113;4076;1
5141;4098;1
5144;4099;1
5167;4117;1
5173;4120;1
5200;4137;1
5369;4277;1
5419;4302;1
5496;4371;1
5521;4390;1
5539;4403;1
5541;4405;1
5594;4449;1
5649;4484;1
5671;4502;1
5700;4524;1
5773;4599;1
5788;4609;1
5797;4616;1
5826;4638;1
5829;4641;1
5842;4648;1
5872;4667;1
5886;4681;1
5904;4693;1
5942;4724;1
5960;4736;1
6026;4784;1
6043;4795;1
6074;4819;1
6148;4877;1
6174;4900;1
6175;4901;1
6198;4915;1
6201;4916;1
6240;4950;1
6263;4976;1
6274;4983;1
6302;5009;1
6351;5056;1
6391;5086;1
6396;5088;1
6400;5093;1
6404;5095;1
6406;5097;1
6469;5155;1
6477;5161;1
6496;5177;1
6516;5190;1
6521;5192;1
6564;5230;1
6574;5237;1
6577;5237;1
6592;5249;1
6593;5249;1
6612;5267;1
6639;5289;1
6698;5341;1
6712;5352;1
6772;5400;1
6798;5426;1
6821;5443;1
6824;5445;1
6846;5464;1
6886;5502;1
6892;5507;1
6936;5544;1
6976;5585;1
7075;5670;1
7100;5688;1
7159;5736;1
7176;5753;1
7204;5778;1
7231;5800;1
7237;5805;1
7252;5821;1
7272;5834;1
7333;5880;1
7391;5927;1
7434;5959;1
7439;5963;1
7502;6013;1
7503;6014;1
7522;6029;1
7525;6033;1
7541;6042;1
7576;6074;1
7581;6076;1
7624;6115;1
7642;6128;1
7651;6138;1
7694;6166;1
7696;6168;1
7714;6179;1
7716;6180;1
7721;6183;1
7754;6217;1
7757;6222;1
7818;6280;1
7831;6288;1
7832;6288;1
7895;6334;1
7917;6351;1
7983;6403;1
7994;6412;1
8028;6438;1
8065;6469;1
8080;6482;1
8106;6498;1
8126;6514;1
8139;6524;1
8154;6540;1
8158;6543;1
8162;6546;1
8172;6555;1
8207;6582;1
8221;6593;1
8317;6666;1
8333;6679;1
8367;6708;1
8383;6723;1
8387;6728;1
8457;6779;1
8496;6816;1
8570;6867;1
8672;6947;1
8710;6979;1
8722;6989;1
8736;7000;1
8747;7011;1
8752;7015;1
8755;7016;1
8779;7027;1
8813;7051;1
8921;7129;1
8932;7140;1
8933;7140;1
8961;7161;1
8978;7175;1
8986;7183;1
8989;7187;1
9037;7237;1
9045;7244;1
9096;7290;1
9132;7315;1
9165;7340;1
9196;7366;1
9239;7402;1
9253;7411;1
9257;7414;1
9269;7422;1
9297;7445;1
9322;7463;1
9341;7477;1
9373;7499;1
9393;7521;1
9414;7536;1
9425;7548;1
9453;7571;1
9459;7576;1
9471;7585;1
9474;7589;1
9511;7618;1
9526;7631;1
9527;7631;1
9571;7670;1
9629;7716;1
9630;7716;1
9679;7751;1
9684;7755;1
9704;7763;1
9709;7765;1
9759;7809;1
9787;7829;1
9827;7863;1
9833;7868;1
9859;7890;1
9871;7898;1
9945;7950;1
9958;7967;1
9964;7975;1
9968;7977;1
9974;7982;1
10009;8004;1
10011;8005;1
10063;8045;1
10103;8072;1
10117;8080;1
10224;8178;1
10227;8181;1
10233;8184;1
10234;8185;1
10311;8249;1
10365;8293;1
10367;8295;1
10459;8370;1
10489;8392;1
10516;8415;1
10538;8432;1
10542;8434;1
10546;8437;1
10551;8442;1
10586;8473;1
10590;8476;1
10602;8486;1
10612;8493;1
10624;8504;1
10645;8521;1
10725;8583;1
10752;8599;1
10756;8601;1
10792;8633;1
10812;8650;1
10833;8665;1
10847;8679;1
10858;8686;1
10865;8696;1
10911;8731;1
10931;8748;1
10939;8754;1
10959;8773;1
10966;8777;1
10984;8788;1
11050;8837;1
11118;8894;1
11141;8913;1
11156;8920;1
11173;8934;1
11215;8968;1
11251;8992;1
11256;8994;1
11313;9043;1
11317;9046;1
11328;9055;1
11437;9137;1
11470;9160;1
11473;9163;1
11529;9215;1
11555;9232;1
11557;9233;1
11578;9245;1
11604;9269;1
11640;9300;1
11651;9305;1
11655;9308;1
11674;9325;1
11778;9408;1
11807;9436;1
11847;9473;1
11852;9482;1
11875;9498;1
11970;9584;1
11990;9596;1
11991;9596;1
12002;9605;1
12019;9618;1
12020;9619;1
12053;9649;1
12060;9653;1
12077;9667;1
12095;9681;1
12185;9756;1
12244;9802;1
12267;9820;1
12309;9852;1
12318;9857;1
12328;9866;1
12394;9913;1
12427;9942;1
12457;9959;1
12475;9970;1
12496;9989;1
12501;9991;1
12518;10005;1
12519;10005;1
12522;10009;1
12587;10056;1
12607;10076;1
12623;10089;1
12647;10104;1
12656;10107;1
12660;10110;1
12670;10120;1
12718;10150;1
12722;10155;1
12739;10170;1
12757;10185;1
12795;10216;1
12800;10219;1
12875;10271;1
12881;10276;1
12924;10303;1
12970;10342;1
12976;10351;1
12987;10363;1
13071;10422;1
13147;10483;1
13160;10493;1
13185;10510;1
13204;10522;1
13223;10538;1
13225;10538;1
13247;10557;1
13321;10615;1
13341;10627;1
13352;10632;1
13382;10655;1
13403;10673;1
13443;10707;1
13450;10712;1
13453;10714;1
13476;10731;1
13496;10749;1
13513;10761;1
13536;10777;1
13548;10783;1
13595;10822;1
13678;10880;1
13777;10974;1
13806;10994;1
13908;11070;1
13936;11105;1
13958;11121;1
13992;11144;1
14055;11192;1
14058;11194;1
14144;11269;1
14148;11272;1
14204;11317;1
14230;11336;1
14233;11340;1
14265;11363;1
14275;11370;1
14287;11376;1
14302;11385;1
14310;11394;1
14328;11403;1
14351;11424;1
14397;11454;1
14425;11476;1
14436;11490;1
14518;11560;1
14525;11564;1
14532;11569;1
14559;11588;1
14571;11597;1
14680;11704;1
14730;11740;1
14738;11751;1
14814;11816;1
14855;11846;1
14911;11892;1
14962;11933;1
14982;11944;1
15027;11975;1
15053;11999;1
15094;12033;1
15125;12057;1
15204;12122;1
15234;12155;1
15235;12155;1
15244;12161;1
15252;12165;1
15267;12176;1
15279;12187;1
15370;12275;1
15372;12276;1
15432;12327;1
15463;12350;1
15479;12359;1
15497;12374;1
15551;12422;1
15556;12423;1
15601;12462;1
15615;12478;1
15622;12482;1
15664;12524;1
15721;12564;1
15778;12604;1
15786;12609;1
15815;12638;1
15834;12655;1
15846;12660;1
15850;12662;1
15855;12667;1
15884;12687;1
15887;12689;1
15940;12735;1
15953;12742;1
15985;12760;1
16006;12774;1
16017;12784;1
16030;12792;1
16046;12805;1
16055;12811;1
16096;12842;1
16118;12857;1
16132;12866;1
16169;12898;1
16177;12903;1
16218;12933;1
16227;12938;1
16229;12941;1
16244;12957;1
16276;12984;1
16309;13005;1
16357;13051;1
16367;13059;1
16368;13059;1
16378;13064;1
16379;13064;1
16414;13103;1
16418;13105;1
16434;13114;1
16483;13154;1
16493;13162;1
16497;13165;1
16515;13182;1
16573;13229;1
16581;13236;1
16602;13257;1
16614;13267;1
16632;13278;1
16637;13286;1
16649;13297;1
16673;13317;1
16729;13363;1
16730;13363;1
16792;13415;1
16845;13457;1
16860;13468;1
16909;13504;1
16911;13505;1
16922;13513;1
16924;13513;1
17034;13605;1
17105;13660;1
17131;13677;1
17133;13677;1
17142;13682;1
17145;13684;1
17157;13693;1
17161;13695;1
17223;13748;1
17252;13769;1
17273;13791;1
17293;13807;1
17294;13808;1
17295;13809;1
17301;13815;1
17314;13825;1
17319;13829;1
17346;13850;1
17374;13874;1
17400;13891;1
17411;13902;1
17489;13976;1
17521;14006;1
17530;14014;1
17547;14032;1
17552;14037;1
17557;14041;1
17568;14047;1
17632;14099;1
17637;14101;1
17651;14109;1
17684;14139;1
17713;14160;1
17726;14171;1
17751;14195;1
17767;14209;1
17787;14227;1
17858;14286;1
17909;14327;1
17934;14346;1
17944;14357;1
18013;14408;1
18065;14453;1
18084;14472;1
18127;14511;1
18135;14516;1
18154;14540;1
18165;14549;1
18232;14597;1
18282;14631;1
18291;14638;1
18306;14647;1
18354;14683;1
18401;14723;1
18492;14791;1
18535;14826;1
18559;14844;1
18568;14850;1
18587;14871;1
18688;14960;1
18722;14985;1
18739;14999;1
18749;15005;1
18775;15018;1
18796;15030;1
18835;15056;1
18836;15057;1
18873;15093;1
18897;15115;1
18962;15173;1
18973;15182;1
19036;15226;1
19061;15244;1
19088;15266;1
19107;15280;1
19120;15299;1
19136;15314;1
19143;15319;1
19144;15319;1
19187;15363;1
19255;15413;1
19288;15434;1
19332;15469;1
19350;15483;1
19382;15514;1
19387;15518;1
19429;15553;1
19536;15652;1
19538;15652;1
19541;15653;1
19560;15670;1
19567;15673;1
19571;15676;1
19640;15737;1
19683;15764;1
19719;15787;1
19771;15831;1
19772;15832;1
19809;15853;1
19828;15869;1
19856;15889;1
19890;15913;1
19895;15918;1
19914;15929;1
19971;15968;1
19985;15984;1
20023;16011;1
20049;16028;1
20057;16034;1
20063;16041;1
20086;16055;1
20089;16058;1
20099;16065;1
20102;16067;1
20108;16072;1
20109;16073;1
20153;16115;1
20156;16117;1
20159;16119;1
20193;16147;1
20218;16172;1
20222;16177;1
20233;16187;1
20251;16205;1
20388;16313;1
20446;16354;1
20629;16488;1
20667;16516;1
20670;16516;1
20700;16543;1
20713;16554;1
20809;16634;1
20814;16639;1
20824;16645;1
20848;16659;1
20905;16706;1
20939;16737;1
20960;16753;1
20995;16785;1
21014;16799;1
21019;16801;1
21034;16814;1
21042;16819;1
21090;16854;1
21128;16888;1
21198;16950;1
21204;16955;1
21210;16961;1
21253;16995;1
21341;17060;1
21365;17085;1
21392;17109;1
21412;17123;1
21487;17182;1
21539;17225;1
21552;17242;1
21558;17244;1
21625;17299;1
21661;17324;1
21677;17333;1
21678;17333;1
21722;17361;1
21732;17369;1
21760;17392;1
21763;17394;1
21770;17399;1
21808;17425;1
21812;17427;1
21881;17485;1
21904;17499;1
21925;17513;1
21987;17560;1
22146;17699;1
22158;17713;1
22233;17770;1
22325;17839;1
22336;17843;1
22340;17844;1
22347;17854;1
22352;17862;1
22357;17865;1
22370;17877;1
22381;17885;1
22399;17897;1
22412;17909;1
22414;17909;1
22429;17918;1
22490;17979;1
22495;17983;1
22496;17984;1
22510;17992;1
22556;18024;1
22590;18050;1
22599;18058;1
22604;18061;1
22614;18070;1
22615;18071;1
22621;18078;1
22626;18082;1
22667;18115;1
22678;18121;1
22694;18136;1
22751;18186;1
22757;18192;1
22804;18230;1
22821;18243;1
22929;18325;1
22962;18350;1
22963;18351;1
22988;18368;1
23002;18378;1
23006;18383;1
23021;18394;1
23122;18477;1
23142;18491;1
23160;18501;1
23173;18510;1
23218;18550;1
23223;18553;1
23283;18607;1
23311;18629;1
23331;18642;1
23334;18642;1
23337;18647;1
23340;18649;1
23358;18663;1
23359;18664;1
23369;18668;1
23454;18748;1
23511;18779;1
23520;18791;1
23547;18811;1
23554;18815;1
23560;18819;1
23618;18858;1
23718;18932;1
23748;18953;1
23762;18962;1
23764;18963;1
23784;18978;1
23824;19015;1
23857;19051;1
